# event# KE_neutrino(MeV) cos(theta_e+)_wrt_neutrino_momentum_direction KE_e+(MeV) cos(theta_neutron)_wrt_neutrino_momentum_direction KE_neutron(MeV)
       396  2.196   -0.2387051568    0.3881836106    0.9570792447   0.00327038941
       397  2.197    0.2691188664    0.3900592809    0.9415240917  0.002394719128
       398  2.198   -0.3700416852    0.3899476915    0.9632647458  0.003506308521
       399  2.199     0.764564673    0.3929190561    0.9591275551  0.001534943922
       400    2.2    0.6157140313    0.3936580281    0.9473504424   0.00179597191
       401  2.201   -0.5002013664    0.3927069736    0.9699686331  0.003747026406
       402  2.202   -0.2289487915    0.3941757026    0.9561039691  0.003278297443
       403  2.203    0.4422695846    0.3963496625    0.9410865989  0.002104337458
       404  2.204    0.1124186772    0.3967672617    0.9433515069  0.002686738351
       405  2.205    0.9839621778    0.3993042259    0.9958122616  0.001149774157
       406  2.206    0.2180877849    0.3989481321    0.9409246762   0.00250586794
       407  2.207    0.5523841078    0.4005381346    0.9434119843  0.001915865397
       408  2.208    0.5233144732    0.4014851497    0.9422478096  0.001968850364
       409  2.209    0.3756164233    0.4022207749    0.9395496204    0.0022332251
       410   2.21   -0.1093488885    0.4023551869    0.9501362511  0.003098813073
       411  2.211   -0.9470319836    0.4018622606    0.9965746066  0.004591739449
       412  2.212    0.3777394956    0.4052187034    0.9391277185  0.002235296574
       413  2.213     0.978415573    0.4072963204    0.9942699221  0.001157679607
       414  2.214    0.5609576609     0.407544363    0.9427270834  0.001909637024
       415  2.215    0.9728308516    0.4092866952    0.9928169233  0.001167304805
       416  2.216     0.236781558    0.4089565356    0.9393066113  0.002497464472
       417  2.217   -0.1582805836     0.409240857    0.9515373142  0.003213143037
       418  2.218    0.7433502977    0.4118702832    0.9545736206  0.001583716838
       419  2.219    0.9547631289    0.4132546201     0.988295911  0.001199379895
       420   2.22    0.3125992999    0.4130845161    0.9380145898  0.002369483962
       421  2.221    0.4207818126    0.4142795543     0.938169384  0.002174445681
       422  2.222  -0.01654179534    0.4144795463    0.9452553752  0.002974453701
       423  2.223    0.7820361513    0.4169381017    0.9582242625  0.001515898363
       424  2.224   -0.8899211944    0.4148782067     0.992762187  0.004575793343
       425  2.225   -0.5247176136    0.4165387345    0.9700413013  0.003915265534
       426  2.226    0.5401737099     0.419490484    0.9401776738  0.001963516055
       427  2.227   -0.9353162791    0.4177752761    0.9957085794  0.004678723884
       428  2.228    0.3479012134    0.4211320857    0.9367865189    0.0023219143
       429  2.229   -0.6625736891      0.42026367    0.9781698919  0.004190330049
       430   2.23    0.4235782595    0.4232683873    0.9368972852  0.002185612727
       431  2.231    0.4873261824    0.4243851892    0.9378719774  0.002068810772
       432  2.232   -0.9873807384    0.4226451378    0.9991523725  0.004808862235
       433  2.233    0.5904052285    0.4265746691     0.941285222  0.001879330913
       434  2.234    0.7681225184    0.4279065204    0.9552624938  0.001547479677
       435  2.235    0.1092942548    0.4276705206    0.9396194929  0.002783479434
       436  2.236   -0.1448274828    0.4281913152    0.9491274941  0.003262684805
       437  2.237    0.3944921135    0.4302008986    0.9356316725  0.002253101375
       438  2.238   -0.1186794718      0.43023266    0.9477543734  0.003221340049
       439  2.239    0.6028832593    0.4325910009    0.9410573941  0.001862999095
       440   2.24   -0.1409168132    0.4321830529    0.9485685992  0.003270947101
       441  2.241    0.5641037747    0.4345150235    0.9389230724  0.001938976508
       442  2.242  -0.08864537207    0.4342742986     0.946038379   0.00317970143
       443  2.243    0.5380240153    0.4364626867    0.9376180332  0.001991313276
       444  2.244   -0.6154112504    0.4352661478    0.9746408119  0.004187852181
       445  2.245   -0.6253903238    0.4362415331    0.9752268632  0.004212466867
       446  2.246   -0.6617940003    0.4371665347    0.9774972769  0.004287465347
       447  2.247   -0.8451914275    0.4378110819    0.9894820759    0.0046429181
       448  2.248    0.3315615323    0.4410585793    0.9340251325  0.002395420667
       449  2.249    0.5127587374    0.4424054734    0.9359221535  0.002048526637
       450   2.25   -0.2436785679    0.4419462675    0.9527192442  0.003507732443
       451  2.251    0.8490568497    0.4450537528     0.964750575  0.001400247178
       452  2.252   -0.1440901076     0.444129946    0.9475859589  0.003324054018
       453  2.253   -0.6634587715    0.4441224859    0.9773514157  0.004331514123
       454  2.254    0.2490736945    0.4468851422    0.9340518393  0.002568857809
       455  2.255   -0.4807858234    0.4464647426    0.9657941184  0.003989257438
       456  2.256   -0.9848765568    0.4464818227    0.9989462199  0.004972177271
       457  2.257    0.6889192346    0.4507382239    0.9443666609  0.001715776141
       458  2.258    0.5759977996    0.4515157884    0.9369817086  0.001938211588
       459  2.259   -0.5697205667    0.4502702971    0.9711062255  0.004183702885
       460   2.26    0.5443779603     0.453450947    0.9353754379  0.002003052963
       461  2.261   -0.5799458306    0.4522392053    0.9716655131  0.004214794667
       462  2.262  -0.01684670337    0.4543409574    0.9409405229  0.003113042607
       463  2.263    0.8874282716    0.4571264609    0.9707787848  0.001327539119
       464  2.264    -0.105070564    0.4561595905    0.9446077631  0.003294409537
       465  2.265   -0.6939025251    0.4559919914    0.9789401296  0.004462008611
       466  2.266    0.1876880671    0.4587330798    0.9337181249  0.002720920228
       467  2.267    0.4331937656    0.4602193302    0.9316861553  0.002234669877
       468  2.268   -0.1530937464     0.460048685    0.9465452933  0.003405315052
       469  2.269    0.8212154605     0.462992786    0.9583683473  0.001461213971
       470   2.27   -0.8262580498     0.460698467    0.9877987011  0.004755533037
       471  2.271    0.9911745409    0.4653341894    0.9971058799  0.001119810648
       472  2.272   -0.3371149036    0.4636638416    0.9561765246  0.003790158415
       473  2.273   -0.2265673727    0.4648810418    0.9499123766  0.003572958245
       474  2.274   0.05045065237    0.4664344444    0.9369937104  0.003019555651
       475  2.275   0.05751286075    0.4674454292    0.9366197968  0.003008570872
       476  2.276    0.1103506708     0.468549053    0.9346755662  0.002904946996
       477  2.277   -0.3152221963     0.468684562    0.9545500653  0.003769438009
       478  2.278   -0.5710080434    0.4691622212    0.9703284062  0.004291778817
       479  2.279    0.1432587299    0.4716068339    0.9332977121    0.0028471661
       480   2.28   -0.6621592413    0.4709660659    0.9763100594  0.004487934071
       481  2.281  -0.06700861221    0.4731718739    0.9411728654  0.003282126149
       482  2.282     0.866928414    0.4760814162    0.9650408221  0.001372583817
       483  2.283    0.3588187331    0.4760371057    0.9290849355  0.002416894273
       484  2.284    0.5280178897    0.4773829359    0.9313204559   0.00207106412
       485  2.285    0.7694415296    0.4788794132     0.949158607  0.001574586841
       486  2.286   -0.7901869216     0.476667943    0.9849699048  0.004786057051
       487  2.287    0.7928000777    0.4809265901     0.952078872  0.001527409892
       488  2.288   -0.8980529238    0.4784332764    0.9926112079  0.005020723646
       489  2.289   -0.3986438303    0.4804564457     0.958736521  0.003997554298
       490   2.29    0.3720414899    0.4830495732    0.9280978543  0.002404426815
       491  2.291   -0.2162485793    0.4828247572    0.9478633496  0.003629242874
       492  2.292    0.5439970326    0.4854041816    0.9307288245  0.002049818396
       493  2.293   -0.7746355059    0.4836552008    0.9837188686  0.004798799179
       494  2.294   -0.8621094734    0.4844669529    0.9899510955  0.004987047114
       495  2.295    0.1091655167    0.4874882438    0.9324886961  0.002965756266
       496  2.296    0.4460712499    0.4891924833    0.9277160083  0.002261516678
       497  2.297    0.4483002885     0.490195343    0.9276044165  0.002258657004
       498  2.298  -0.01377303712    0.4902202631    0.9370313797  0.003233736877
       499  2.299     0.452137365    0.4921997963    0.9273749511  0.002254203747
       500    2.3   -0.3293185057      0.49154762    0.9537507324  0.003906379988
       501  2.301    0.3920217408    0.4940687206    0.9265902971  0.002385279473
       502  2.302    0.7309486866    0.4957870461    0.9424023857  0.001666953888
       503  2.303    0.5915618027    0.4964893249    0.9312645302  0.001964675078
       504  2.304    0.6332106674    0.4975768907    0.9335905917    0.0018771093
       505  2.305    0.5357171367    0.4983674056    0.9285563641  0.002086594424
       506  2.306    -0.935376917    0.4962306097    0.9951885138  0.005223390331
       507  2.307   -0.1415967159     0.498915049    0.9424353257  0.003538950996
       508  2.308   -0.5619095503    0.4990128166    0.9683847327   0.00444118344
       509  2.309   -0.6436536242    0.4998324402    0.9740117587  0.004621559781
       510   2.31    0.0195839447    0.5022490735    0.9343089541  0.003204926489
       511  2.311   -0.0103409267    0.5031811988    0.9355355609  0.003272801241
       512  2.312 -0.007829156704    0.5041830392    0.9353181987  0.003270960783
       513  2.313    0.5638802298     0.506416323    0.9285103479   0.00203767701
       514  2.314    0.7323656064    0.5077808222    0.9409846835  0.001673177804
       515  2.315  -0.04196320474    0.5070983526    0.9366153536  0.003355647405
       516  2.316   -0.7961356891    0.5064610041    0.9847788106  0.004992995905
       517  2.317   -0.5638001887    0.5079578597    0.9681195932  0.004496140323
       518  2.318    -0.714619258    0.5086247668    0.9787859874  0.004829233259
       519  2.319   0.07717305794    0.5113435842    0.9309423312   0.00311041582
       520   2.32   -0.8406252144    0.5103379939    0.9879969436  0.005116006161
       521  2.321   -0.2523165857    0.5126157749    0.9475623582  0.003838225104
       522  2.322    0.4274832048    0.5151034666    0.9238516297  0.002350533425
       523  2.323   -0.1712220386     0.514784762      0.94266989  0.003669237947
       524  2.324    -0.958676592    0.5140525156      0.99684677  0.005401484422
       525  2.325    -0.721853165    0.5155651119    0.9791192334  0.004888888088
       526  2.326    0.8703371407     0.520077626    0.9616654345  0.001376373961
       527  2.327    -0.381998003    0.5183022234    0.9553028649   0.00415177659
       528  2.328   -0.1387409596    0.5198356295     0.940420694  0.003618370496
       529  2.329    0.6538804686    0.5225941056    0.9315527237  0.001859894416
       530   2.33    0.3023519642    0.5228089918    0.9232346896  0.002645008241
       531  2.331   -0.6273028599    0.5217371632    0.9720539001  0.004716836833
       532  2.332  -0.02505906718    0.5240728253    0.9341065348  0.003381174745
       533  2.333   -0.5788473184    0.5238332084    0.9684989461  0.004620791567
       534  2.334   -0.5907980595    0.5248007573    0.9693131466   0.00465324271
       535  2.335   -0.9201617348    0.5250592665    0.9938390854  0.005394733498
       536  2.336  -0.05687383236    0.5279866364    0.9353102616  0.003467363582
       537  2.337  -0.04623658955    0.5290067666    0.9346704993  0.003447233421
       538  2.338    0.1719519901    0.5304951127    0.9253409304   0.00295888729
       539  2.339     0.447723852    0.5321160923    0.9216813947  0.002337907655
       540   2.34    0.9240967734    0.5341961097    0.9739799117  0.001257890298
       541  2.341    0.2316055913    0.5336216252    0.9232555042  0.002832374799
       542  2.342   -0.1711644134    0.5337045142    0.9410691073   0.00374948584
       543  2.343  -0.06609617919    0.5349389903    0.9351245357  0.003515009747
       544  2.344   -0.9784071497    0.5338635301    0.9983097251  0.005590469932
       545  2.345  -0.07377917459    0.5369137555    0.9353443973  0.003540244476
       546  2.346    0.5095656444    0.5392445441    0.9218879505  0.002209455879
       547  2.347   -0.9803468683    0.5368371217    0.9984559272  0.005616878285
       548  2.348    0.2235961813     0.540584183    0.9226018328  0.002869816986
       549  2.349   -0.2546305051    0.5404832315    0.9456000691  0.003970768495
       550   2.35    0.6127961027    0.5434761239    0.9257691044  0.001977876138
       551  2.351    0.8095468227      0.54493006     0.947227725  0.001523940013
       552  2.352   -0.5511923055    0.5427865476    0.9657032036  0.004667452386
       553  2.353    0.7760950453    0.5468513386    0.9416542412  0.001602661419
       554  2.354    0.3638562867    0.5468929466    0.9194112198  0.002561053437
       555  2.355    0.3295573788    0.5478109987    0.9195952865  0.002643001335
